Station,Date,Daily Average Wind Speed,Daily Max Wind Speed,Daily Precipitation
NEW BEDFORD MUNICIPAL AIRPORT,11/11/2021,8.8,21,0
NEW BEDFORD MUNICIPAL AIRPORT,11/12/2021,8.1,51,0.01
NEW BEDFORD MUNICIPAL AIRPORT,11/13/2021,9.8,40,0.16
NEW BEDFORD MUNICIPAL AIRPORT,11/14/2021,9.5,26,0
NEW BEDFORD MUNICIPAL AIRPORT,11/15/2021,3.8,27,0
NEW BEDFORD MUNICIPAL AIRPORT,11/16/2021,13.2,26,0.19
NEW BEDFORD MUNICIPAL AIRPORT,11/17/2021,10.7,15,0
NEW BEDFORD MUNICIPAL AIRPORT,11/18/2021,3.1,30,0
NEW BEDFORD MUNICIPAL AIRPORT,11/19/2021,3.6,31,0
NEW BEDFORD MUNICIPAL AIRPORT,11/20/2021,9.7,14,0.03
NEW BEDFORD MUNICIPAL AIRPORT,11/21/2021,7.9,21,0
NEW BEDFORD MUNICIPAL AIRPORT,11/22/2021,7.3,29,0
NEW BEDFORD MUNICIPAL AIRPORT,11/23/2021,4.5,25,0
NEW BEDFORD MUNICIPAL AIRPORT,11/24/2021,10.1,21,0
NEW BEDFORD MUNICIPAL AIRPORT,11/25/2021,14.7,18,0
NEW BEDFORD MUNICIPAL AIRPORT,11/26/2021,4.6,34,0
NEW BEDFORD MUNICIPAL AIRPORT,11/27/2021,5.1,33,0
NEW BEDFORD MUNICIPAL AIRPORT,11/28/2021,7.2,17,0
NEW BEDFORD MUNICIPAL AIRPORT,11/29/2021,4.6,19,0
NEW BEDFORD MUNICIPAL AIRPORT,11/30/2021,11.5,23,0.21
NEW BEDFORD MUNICIPAL AIRPORT,12/1/2021,12.8,26,0
NEW BEDFORD MUNICIPAL AIRPORT,12/2/2021,4.5,50,0
NEW BEDFORD MUNICIPAL AIRPORT,12/3/2021,2.7,34,0
NEW BEDFORD MUNICIPAL AIRPORT,12/4/2021,16.7,18,0
NEW BEDFORD MUNICIPAL AIRPORT,12/5/2021,8.2,18,0.03
NEW BEDFORD MUNICIPAL AIRPORT,12/6/2021,4.1,46,0.09
NEW BEDFORD MUNICIPAL AIRPORT,12/7/2021,5,34,0
NEW BEDFORD MUNICIPAL AIRPORT,12/8/2021,2.8,17,0
NEW BEDFORD MUNICIPAL AIRPORT,12/9/2021,15.1,21,0
NEW BEDFORD MUNICIPAL AIRPORT,12/10/2021,10.2,15,0
NEW BEDFORD MUNICIPAL AIRPORT,12/11/2021,9.7,46,0
NEW BEDFORD MUNICIPAL AIRPORT,12/12/2021,5.8,40,0.01
NEW BEDFORD MUNICIPAL AIRPORT,12/13/2021,6.1,23,0.01
NEW BEDFORD MUNICIPAL AIRPORT,12/14/2021,13.7,20,0
NEW BEDFORD MUNICIPAL AIRPORT,12/15/2021,10.2,20,0
NEW BEDFORD MUNICIPAL AIRPORT,12/16/2021,3,29,0.01
NEW BEDFORD MUNICIPAL AIRPORT,12/17/2021,7.2,30,0
NEW BEDFORD MUNICIPAL AIRPORT,12/18/2021,4,12,0
NEW BEDFORD MUNICIPAL AIRPORT,12/19/2021,4.2,31,0.07
NEW BEDFORD MUNICIPAL AIRPORT,12/20/2021,7.3,13,0.05
NEW BEDFORD MUNICIPAL AIRPORT,12/21/2021,8.7,22,0
NEW BEDFORD MUNICIPAL AIRPORT,12/22/2021,1.8,34,0
NEW BEDFORD MUNICIPAL AIRPORT,12/23/2021,2.2,24,0.01
NEW BEDFORD MUNICIPAL AIRPORT,12/24/2021,7.5,11,0.02
NEW BEDFORD MUNICIPAL AIRPORT,12/25/2021,2.5,12,0.02
NEW BEDFORD MUNICIPAL AIRPORT,12/26/2021,4.4,24,0.11
NEW BEDFORD MUNICIPAL AIRPORT,12/27/2021,1.3,17,0.33
NEW BEDFORD MUNICIPAL AIRPORT,12/28/2021,0.7,19,0
NEW BEDFORD MUNICIPAL AIRPORT,12/29/2021,1.5,11,0
NEW BEDFORD MUNICIPAL AIRPORT,12/30/2021,2.9,11,0.66
NEW BEDFORD MUNICIPAL AIRPORT,12/31/2021,4,9,0
NEW BEDFORD MUNICIPAL AIRPORT,1/1/2022,9,18,0.23
NEW BEDFORD MUNICIPAL AIRPORT,1/2/2022,3.3,21,0
NEW BEDFORD MUNICIPAL AIRPORT,1/3/2022,11.5,25,0.01
NEW BEDFORD MUNICIPAL AIRPORT,1/4/2022,5.9,19,0
NEW BEDFORD MUNICIPAL AIRPORT,1/5/2022,9.6,39,0
NEW BEDFORD MUNICIPAL AIRPORT,1/6/2022,6.8,24,0
NEW BEDFORD MUNICIPAL AIRPORT,1/7/2022,10.5,27,0
NEW BEDFORD MUNICIPAL AIRPORT,1/8/2022,9.1,26,0
NEW BEDFORD MUNICIPAL AIRPORT,1/9/2022,7.3,41,0
NEW BEDFORD MUNICIPAL AIRPORT,1/10/2022,8.7,29,0
NEW BEDFORD MUNICIPAL AIRPORT,1/11/2022,2.8,26,0.69
NEW BEDFORD MUNICIPAL AIRPORT,1/12/2022,11,40,0
NEW BEDFORD MUNICIPAL AIRPORT,1/13/2022,8.7,16,0
NEW BEDFORD MUNICIPAL AIRPORT,1/14/2022,4.8,41,0
NEW BEDFORD MUNICIPAL AIRPORT,1/15/2022,17.8,27,0
NEW BEDFORD MUNICIPAL AIRPORT,1/16/2022,14.8,24,0
NEW BEDFORD MUNICIPAL AIRPORT,1/17/2022,10.3,47,0
NEW BEDFORD MUNICIPAL AIRPORT,1/18/2022,5.6,37,0
NEW BEDFORD MUNICIPAL AIRPORT,1/19/2022,7.4,39,0
NEW BEDFORD MUNICIPAL AIRPORT,1/20/2022,5.3,22,0
NEW BEDFORD MUNICIPAL AIRPORT,1/21/2022,3.8,22,0
NEW BEDFORD MUNICIPAL AIRPORT,1/22/2022,2.5,19,0.01
NEW BEDFORD MUNICIPAL AIRPORT,1/23/2022,5.6,18,0.75
NEW BEDFORD MUNICIPAL AIRPORT,1/24/2022,5.6,14,0
NEW BEDFORD MUNICIPAL AIRPORT,1/25/2022,3.5,19,0
NEW BEDFORD MUNICIPAL AIRPORT,1/26/2022,3.6,21,0
NEW BEDFORD MUNICIPAL AIRPORT,1/27/2022,14.5,22,0
NEW BEDFORD MUNICIPAL AIRPORT,1/28/2022,10,13,0
NEW BEDFORD MUNICIPAL AIRPORT,1/29/2022,0.8,45,1.26
NEW BEDFORD MUNICIPAL AIRPORT,1/30/2022,4.1,29,0
NEW BEDFORD MUNICIPAL AIRPORT,1/31/2022,0.4,11,0
NEW BEDFORD MUNICIPAL AIRPORT,2/1/2022,3.7,17,0.2
NEW BEDFORD MUNICIPAL AIRPORT,2/2/2022,11.1,6,0.23
NEW BEDFORD MUNICIPAL AIRPORT,2/3/2022,7.4,17,0
NEW BEDFORD MUNICIPAL AIRPORT,2/4/2022,3.5,35,0
NEW BEDFORD MUNICIPAL AIRPORT,2/5/2022,3.7,31,0
NEW BEDFORD MUNICIPAL AIRPORT,2/6/2022,7.6,14,0
NEW BEDFORD MUNICIPAL AIRPORT,2/7/2022,6.7,18,0.25
NEW BEDFORD MUNICIPAL AIRPORT,2/8/2022,7.7,26,0.06
NEW BEDFORD MUNICIPAL AIRPORT,2/9/2022,7.3,20,0
NEW BEDFORD MUNICIPAL AIRPORT,2/10/2022,9.1,32,0
NEW BEDFORD MUNICIPAL AIRPORT,2/11/2022,5.2,24,0.15
NEW BEDFORD MUNICIPAL AIRPORT,2/12/2022,9.9,24,0.8
NEW BEDFORD MUNICIPAL AIRPORT,2/13/2022,6.9,18,0
NEW BEDFORD MUNICIPAL AIRPORT,2/14/2022,10.8,28,0
NEW BEDFORD MUNICIPAL AIRPORT,2/15/2022,18.6,22,0
NEW BEDFORD MUNICIPAL AIRPORT,2/16/2022,18.8,37,0.81
NEW BEDFORD MUNICIPAL AIRPORT,2/17/2022,13.2,44,0
NEW BEDFORD MUNICIPAL AIRPORT,2/18/2022,11.7,54,0
NEW BEDFORD MUNICIPAL AIRPORT,2/19/2022,9,43,0.67
NEW BEDFORD MUNICIPAL AIRPORT,2/20/2022,9.2,36,0
NEW BEDFORD MUNICIPAL AIRPORT,2/21/2022,13,27,0
NEW BEDFORD MUNICIPAL AIRPORT,2/22/2022,5.9,41,0
NEW BEDFORD MUNICIPAL AIRPORT,2/23/2022,8.2,40,0.01
NEW BEDFORD MUNICIPAL AIRPORT,2/24/2022,5,20,0.01
NEW BEDFORD MUNICIPAL AIRPORT,2/25/2022,7.8,21,0.15
NEW BEDFORD MUNICIPAL AIRPORT,2/26/2022,6.3,16,0
NEW BEDFORD MUNICIPAL AIRPORT,2/27/2022,7.7,32,0
NEW BEDFORD MUNICIPAL AIRPORT,2/28/2022,6.6,25,0.03
NEW BEDFORD MUNICIPAL AIRPORT,3/1/2022,9.9,28,0.02
NEW BEDFORD MUNICIPAL AIRPORT,3/2/2022,5.8,23,0
NEW BEDFORD MUNICIPAL AIRPORT,3/3/2022,5.4,32,0.25
NEW BEDFORD MUNICIPAL AIRPORT,3/4/2022,12.8,24,0
NEW BEDFORD MUNICIPAL AIRPORT,3/5/2022,11.2,20,0
NEW BEDFORD MUNICIPAL AIRPORT,3/6/2022,12.1,28,0.48
NEW BEDFORD MUNICIPAL AIRPORT,3/7/2022,4.3,43,0
NEW BEDFORD MUNICIPAL AIRPORT,3/8/2022,3.3,40,0
NEW BEDFORD MUNICIPAL AIRPORT,3/9/2022,5.1,16,0
NEW BEDFORD MUNICIPAL AIRPORT,3/10/2022,9.1,17,0
NEW BEDFORD MUNICIPAL AIRPORT,3/11/2022,16.5,22,0
NEW BEDFORD MUNICIPAL AIRPORT,3/12/2022,9.6,41,0
NEW BEDFORD MUNICIPAL AIRPORT,3/13/2022,6.7,44,0.24
NEW BEDFORD MUNICIPAL AIRPORT,3/14/2022,4.2,25,0
NEW BEDFORD MUNICIPAL AIRPORT,3/15/2022,2.3,22,0
NEW BEDFORD MUNICIPAL AIRPORT,3/16/2022,5.9,21,0
NEW BEDFORD MUNICIPAL AIRPORT,3/17/2022,8.5,14,0
NEW BEDFORD MUNICIPAL AIRPORT,3/18/2022,7,20,0.64
NEW BEDFORD MUNICIPAL AIRPORT,3/19/2022,12.6,25,0.15
NEW BEDFORD MUNICIPAL AIRPORT,3/20/2022,9.6,23,0.14
NEW BEDFORD MUNICIPAL AIRPORT,3/21/2022,5.6,37,0
NEW BEDFORD MUNICIPAL AIRPORT,3/22/2022,9,35,0
NEW BEDFORD MUNICIPAL AIRPORT,3/23/2022,6.8,19,0
NEW BEDFORD MUNICIPAL AIRPORT,3/24/2022,6.9,29,0
NEW BEDFORD MUNICIPAL AIRPORT,3/25/2022,11.7,21,0.63
NEW BEDFORD MUNICIPAL AIRPORT,3/26/2022,15.5,25,0.11
NEW BEDFORD MUNICIPAL AIRPORT,3/27/2022,10.7,28,0
NEW BEDFORD MUNICIPAL AIRPORT,3/28/2022,8.9,38,0
NEW BEDFORD MUNICIPAL AIRPORT,3/29/2022,15.8,28,0
NEW BEDFORD MUNICIPAL AIRPORT,3/30/2022,14.2,31,0
NEW BEDFORD MUNICIPAL AIRPORT,3/31/2022,9.7,44,0.21
NEW BEDFORD MUNICIPAL AIRPORT,4/1/2022,3.4,41,0.01
NORTH ADAMS HARRIMAN AIRPORT,1/1/2021,3.4,19,0.27
NORTH ADAMS HARRIMAN AIRPORT,1/2/2021,9.2,35,0.31
NORTH ADAMS HARRIMAN AIRPORT,1/3/2021,9,24,0.02
NORTH ADAMS HARRIMAN AIRPORT,1/4/2021,3.8,13,0.01
NORTH ADAMS HARRIMAN AIRPORT,1/5/2021,4.7,15,0
NORTH ADAMS HARRIMAN AIRPORT,1/6/2021,13,29,0
NORTH ADAMS HARRIMAN AIRPORT,1/7/2021,13.1,30,0
NORTH ADAMS HARRIMAN AIRPORT,1/8/2021,10.5,22,0
NORTH ADAMS HARRIMAN AIRPORT,1/9/2021,9.2,25,0
NORTH ADAMS HARRIMAN AIRPORT,1/10/2021,7.1,20,0
NORTH ADAMS HARRIMAN AIRPORT,1/11/2021,1.2,11,0
NORTH ADAMS HARRIMAN AIRPORT,1/12/2021,4.9,22,0
NORTH ADAMS HARRIMAN AIRPORT,1/13/2021,2,15,0
NORTH ADAMS HARRIMAN AIRPORT,1/14/2021,1.2,10,0
NORTH ADAMS HARRIMAN AIRPORT,1/15/2021,9.7,34,0
NORTH ADAMS HARRIMAN AIRPORT,1/16/2021,11.8,40,1.23
NORTH ADAMS HARRIMAN AIRPORT,1/17/2021,15,40,0
NORTH ADAMS HARRIMAN AIRPORT,1/18/2021,8.5,29,0.06
NORTH ADAMS HARRIMAN AIRPORT,1/19/2021,7.4,28,0
NORTH ADAMS HARRIMAN AIRPORT,1/20/2021,7.7,31,0.02
NORTH ADAMS HARRIMAN AIRPORT,1/21/2021,4.3,17,0
NORTH ADAMS HARRIMAN AIRPORT,1/22/2021,8.1,28,0.01
NORTH ADAMS HARRIMAN AIRPORT,1/23/2021,17.5,37,0
NORTH ADAMS HARRIMAN AIRPORT,1/24/2021,12.7,30,0
NORTH ADAMS HARRIMAN AIRPORT,1/25/2021,5.1,17,0
NORTH ADAMS HARRIMAN AIRPORT,1/26/2021,5.9,22,0.2
NORTH ADAMS HARRIMAN AIRPORT,1/27/2021,4.7,19,0.02
NORTH ADAMS HARRIMAN AIRPORT,1/28/2021,11.8,36,0
NORTH ADAMS HARRIMAN AIRPORT,1/29/2021,11.1,28,0
NORTH ADAMS HARRIMAN AIRPORT,1/30/2021,6.1,17,0
NORTH ADAMS HARRIMAN AIRPORT,1/31/2021,2.6,17,0
NORTH ADAMS HARRIMAN AIRPORT,2/1/2021,14.2,34,0.13
NORTH ADAMS HARRIMAN AIRPORT,2/2/2021,8.5,23,0.09
NORTH ADAMS HARRIMAN AIRPORT,2/3/2021,9,26,0.01
NORTH ADAMS HARRIMAN AIRPORT,2/4/2021,5.8,21,0
NORTH ADAMS HARRIMAN AIRPORT,2/5/2021,6,30,0.02
NORTH ADAMS HARRIMAN AIRPORT,2/6/2021,9,34,0
NORTH ADAMS HARRIMAN AIRPORT,2/7/2021,9.2,38,0
NORTH ADAMS HARRIMAN AIRPORT,2/8/2021,6.9,35,0
NORTH ADAMS HARRIMAN AIRPORT,2/9/2021,4.6,14,0.24
NORTH ADAMS HARRIMAN AIRPORT,2/10/2021,6.3,23,0
NORTH ADAMS HARRIMAN AIRPORT,2/11/2021,4.5,20,0
NORTH ADAMS HARRIMAN AIRPORT,2/12/2021,5.5,18,0
NORTH ADAMS HARRIMAN AIRPORT,2/13/2021,4,18,0
NORTH ADAMS HARRIMAN AIRPORT,2/14/2021,6,22,0
NORTH ADAMS HARRIMAN AIRPORT,2/15/2021,1.9,19,0.05
NORTH ADAMS HARRIMAN AIRPORT,2/16/2021,11.5,33,0.67
NORTH ADAMS HARRIMAN AIRPORT,2/17/2021,8.9,41,0
NORTH ADAMS HARRIMAN AIRPORT,2/18/2021,4.2,16,0
NORTH ADAMS HARRIMAN AIRPORT,2/19/2021,7.1,22,0.01
NORTH ADAMS HARRIMAN AIRPORT,2/20/2021,9.1,30,0
NORTH ADAMS HARRIMAN AIRPORT,2/21/2021,4.9,18,0
NORTH ADAMS HARRIMAN AIRPORT,2/22/2021,9.1,28,0.1
NORTH ADAMS HARRIMAN AIRPORT,2/23/2021,10.7,38,0
NORTH ADAMS HARRIMAN AIRPORT,2/24/2021,12.3,40,0
NORTH ADAMS HARRIMAN AIRPORT,2/25/2021,15.9,45,0
NORTH ADAMS HARRIMAN AIRPORT,2/26/2021,4.4,17,0
NORTH ADAMS HARRIMAN AIRPORT,2/27/2021,11,36,0.04
NORTH ADAMS HARRIMAN AIRPORT,2/28/2021,5.7,35,0
NORTH ADAMS HARRIMAN AIRPORT,3/1/2021,15.7,60,0.24
NORTH ADAMS HARRIMAN AIRPORT,3/2/2021,18.2,49,0
NORTH ADAMS HARRIMAN AIRPORT,3/3/2021,9.7,30,0
NORTH ADAMS HARRIMAN AIRPORT,3/4/2021,13.3,37,0
NORTH ADAMS HARRIMAN AIRPORT,3/5/2021,16.9,40,0
NORTH ADAMS HARRIMAN AIRPORT,3/6/2021,12.7,32,0
NORTH ADAMS HARRIMAN AIRPORT,3/7/2021,8,20,0
NORTH ADAMS HARRIMAN AIRPORT,3/8/2021,4.9,17,0
NORTH ADAMS HARRIMAN AIRPORT,3/9/2021,6.6,28,0
NORTH ADAMS HARRIMAN AIRPORT,3/10/2021,2.5,14,0
NORTH ADAMS HARRIMAN AIRPORT,3/11/2021,7.7,19,0
NORTH ADAMS HARRIMAN AIRPORT,3/12/2021,17.4,45,0
NORTH ADAMS HARRIMAN AIRPORT,3/13/2021,11,41,0
NORTH ADAMS HARRIMAN AIRPORT,3/14/2021,12.2,41,0
NORTH ADAMS HARRIMAN AIRPORT,3/15/2021,10,36,0
NORTH ADAMS HARRIMAN AIRPORT,3/16/2021,3.6,15,0
NORTH ADAMS HARRIMAN AIRPORT,3/17/2021,1.8,16,0
NORTH ADAMS HARRIMAN AIRPORT,3/18/2021,3.8,16,0.5
NORTH ADAMS HARRIMAN AIRPORT,3/19/2021,9.4,27,0
NORTH ADAMS HARRIMAN AIRPORT,3/20/2021,3.3,23,0
NORTH ADAMS HARRIMAN AIRPORT,3/21/2021,1.1,10,0
NORTH ADAMS HARRIMAN AIRPORT,3/22/2021,2.5,15,0
NORTH ADAMS HARRIMAN AIRPORT,3/23/2021,3.5,15,0
NORTH ADAMS HARRIMAN AIRPORT,3/24/2021,8.2,27,0.1
NORTH ADAMS HARRIMAN AIRPORT,3/25/2021,5.6,24,0.05
NORTH ADAMS HARRIMAN AIRPORT,3/26/2021,12.4,50,0.06
NORTH ADAMS HARRIMAN AIRPORT,3/27/2021,8.5,29,0
NORTH ADAMS HARRIMAN AIRPORT,3/28/2021,14.2,44,1
NORTH ADAMS HARRIMAN AIRPORT,3/29/2021,19.4,52,0
NORTH ADAMS HARRIMAN AIRPORT,3/30/2021,6.3,30,0
NORTH ADAMS HARRIMAN AIRPORT,3/31/2021,8.9,32,0.13
NORTH ADAMS HARRIMAN AIRPORT,4/1/2021,10.3,29,0.03
NORTH ADAMS HARRIMAN AIRPORT,4/2/2021,7.5,23,0
NORTH ADAMS HARRIMAN AIRPORT,4/3/2021,3.5,21,0
NORTH ADAMS HARRIMAN AIRPORT,4/4/2021,4,26,0
NORTH ADAMS HARRIMAN AIRPORT,4/5/2021,11.1,32,0
NORTH ADAMS HARRIMAN AIRPORT,4/6/2021,7.7,24,0
NORTH ADAMS HARRIMAN AIRPORT,4/7/2021,3.2,17,0
NORTH ADAMS HARRIMAN AIRPORT,4/8/2021,4.5,23,0
NORTH ADAMS HARRIMAN AIRPORT,4/9/2021,6.5,20,0
NORTH ADAMS HARRIMAN AIRPORT,4/10/2021,3,19,0
NORTH ADAMS HARRIMAN AIRPORT,4/11/2021,10.4,30,0.02
NORTH ADAMS HARRIMAN AIRPORT,4/12/2021,7.3,28,0.14
NORTH ADAMS HARRIMAN AIRPORT,4/13/2021,2.3,17,0
NORTH ADAMS HARRIMAN AIRPORT,4/14/2021,2.8,19,0
NORTH ADAMS HARRIMAN AIRPORT,4/15/2021,6.3,27,1.48
NORTH ADAMS HARRIMAN AIRPORT,4/16/2021,4.7,14,0.29
NORTH ADAMS HARRIMAN AIRPORT,4/17/2021,4.7,20,0
NORTH ADAMS HARRIMAN AIRPORT,4/18/2021,2.8,18,0
NORTH ADAMS HARRIMAN AIRPORT,4/19/2021,1.4,30,0.02
NORTH ADAMS HARRIMAN AIRPORT,4/20/2021,5.5,32,0
NORTH ADAMS HARRIMAN AIRPORT,4/21/2021,7.7,31,0.29
NORTH ADAMS HARRIMAN AIRPORT,4/22/2021,17.5,45,0
NORTH ADAMS HARRIMAN AIRPORT,4/23/2021,16.1,42,0
NORTH ADAMS HARRIMAN AIRPORT,4/24/2021,5.8,26,0
NORTH ADAMS HARRIMAN AIRPORT,4/25/2021,6.8,32,0.03
NORTH ADAMS HARRIMAN AIRPORT,4/26/2021,14,35,0
NORTH ADAMS HARRIMAN AIRPORT,4/27/2021,3.9,20,0.02
NORTH ADAMS HARRIMAN AIRPORT,4/28/2021,2.3,20,0.31
NORTH ADAMS HARRIMAN AIRPORT,4/29/2021,3.4,22,1.37
NORTH ADAMS HARRIMAN AIRPORT,4/30/2021,16.4,52,0.07
NORTH ADAMS HARRIMAN AIRPORT,5/1/2021,11.9,30,0.01
NORTH ADAMS HARRIMAN AIRPORT,5/2/2021,5.2,28,0.22
NORTH ADAMS HARRIMAN AIRPORT,5/3/2021,3.5,16,0.18
NORTH ADAMS HARRIMAN AIRPORT,5/4/2021,10.4,24,0.29
NORTH ADAMS HARRIMAN AIRPORT,5/5/2021,6,21,0.61
NORTH ADAMS HARRIMAN AIRPORT,5/6/2021,6.7,30,0.01
NORTH ADAMS HARRIMAN AIRPORT,5/7/2021,5.7,21,0
NORTH ADAMS HARRIMAN AIRPORT,5/8/2021,3.6,21,0.03
NORTH ADAMS HARRIMAN AIRPORT,5/9/2021,6.9,26,0.02
NORTH ADAMS HARRIMAN AIRPORT,5/10/2021,4.3,19,0.29
NORTH ADAMS HARRIMAN AIRPORT,5/11/2021,12.9,41,0
NORTH ADAMS HARRIMAN AIRPORT,5/12/2021,7.3,26,0.03
NORTH ADAMS HARRIMAN AIRPORT,5/13/2021,3,22,0
NORTH ADAMS HARRIMAN AIRPORT,5/14/2021,2.2,20,0
NORTH ADAMS HARRIMAN AIRPORT,5/15/2021,3.7,21,0
NORTH ADAMS HARRIMAN AIRPORT,5/16/2021,3.5,18,0
NORTH ADAMS HARRIMAN AIRPORT,5/17/2021,2.7,23,0
NORTH ADAMS HARRIMAN AIRPORT,5/18/2021,4.9,27,0
NORTH ADAMS HARRIMAN AIRPORT,5/19/2021,3.6,22,0
NORTH ADAMS HARRIMAN AIRPORT,5/20/2021,4.1,19,0
NORTH ADAMS HARRIMAN AIRPORT,5/21/2021,3.1,15,0
NORTH ADAMS HARRIMAN AIRPORT,5/22/2021,5.7,26,0
NORTH ADAMS HARRIMAN AIRPORT,5/23/2021,7.4,26,0.26
NORTH ADAMS HARRIMAN AIRPORT,5/24/2021,3.5,20,0
NORTH ADAMS HARRIMAN AIRPORT,5/25/2021,5,19,0
NORTH ADAMS HARRIMAN AIRPORT,5/26/2021,5.7,43,0.33
NORTH ADAMS HARRIMAN AIRPORT,5/27/2021,9.7,26,0
NORTH ADAMS HARRIMAN AIRPORT,5/28/2021,3.9,15,0.49
NORTH ADAMS HARRIMAN AIRPORT,5/29/2021,8.1,28,0.23
NORTH ADAMS HARRIMAN AIRPORT,5/30/2021,4.5,23,0.68
NORTH ADAMS HARRIMAN AIRPORT,5/31/2021,5.1,19,0.07
NORTH ADAMS HARRIMAN AIRPORT,6/1/2021,3,19,0
NORTH ADAMS HARRIMAN AIRPORT,6/2/2021,2.3,17,0.09
NORTH ADAMS HARRIMAN AIRPORT,6/3/2021,6,23,0.1
NORTH ADAMS HARRIMAN AIRPORT,6/4/2021,2.3,15,0.24
NORTH ADAMS HARRIMAN AIRPORT,6/5/2021,5.7,26,0
NORTH ADAMS HARRIMAN AIRPORT,6/6/2021,4.7,22,0
NORTH ADAMS HARRIMAN AIRPORT,6/7/2021,3.6,20,0
NORTH ADAMS HARRIMAN AIRPORT,6/8/2021,1.1,21,0.1
NORTH ADAMS HARRIMAN AIRPORT,6/9/2021,3.1,14,0.02
NORTH ADAMS HARRIMAN AIRPORT,6/10/2021,2.5,18,0
NORTH ADAMS HARRIMAN AIRPORT,6/11/2021,4.8,17,0.01
NORTH ADAMS HARRIMAN AIRPORT,6/12/2021,5.1,20,0.18
NORTH ADAMS HARRIMAN AIRPORT,6/13/2021,7.2,0,0
NORTH ADAMS HARRIMAN AIRPORT,6/14/2021,5.2,27,0.58
NORTH ADAMS HARRIMAN AIRPORT,6/15/2021,5.8,23,0.01
NORTH ADAMS HARRIMAN AIRPORT,6/16/2021,3.9,24,0
NORTH ADAMS HARRIMAN AIRPORT,6/17/2021,4,25,0
NORTH ADAMS HARRIMAN AIRPORT,6/18/2021,5.8,21,0
NORTH ADAMS HARRIMAN AIRPORT,6/19/2021,4.3,31,0
NORTH ADAMS HARRIMAN AIRPORT,6/20/2021,8.5,20,0
NORTH ADAMS HARRIMAN AIRPORT,6/21/2021,5,34,0.83
NORTH ADAMS HARRIMAN AIRPORT,6/22/2021,3.4,17,0.24
NORTH ADAMS HARRIMAN AIRPORT,6/23/2021,5,18,0
NORTH ADAMS HARRIMAN AIRPORT,6/24/2021,4.5,20,0
NORTH ADAMS HARRIMAN AIRPORT,6/25/2021,7.7,18,0
NORTH ADAMS HARRIMAN AIRPORT,6/26/2021,7.1,26,0
NORTH ADAMS HARRIMAN AIRPORT,6/27/2021,3.5,23,0
NORTH ADAMS HARRIMAN AIRPORT,6/28/2021,3.4,20,0.12
NORTH ADAMS HARRIMAN AIRPORT,6/29/2021,4.4,40,0.17
NORTH ADAMS HARRIMAN AIRPORT,6/30/2021,4,22,1.38
NORTH ADAMS HARRIMAN AIRPORT,7/1/2021,8.8,13,0.4
NORTH ADAMS HARRIMAN AIRPORT,7/2/2021,5.9,24,1.39
NORTH ADAMS HARRIMAN AIRPORT,7/3/2021,2.6,19,0.2
NORTH ADAMS HARRIMAN AIRPORT,7/4/2021,3.8,13,0.18
NORTH ADAMS HARRIMAN AIRPORT,7/5/2021,3.1,15,0
NORTH ADAMS HARRIMAN AIRPORT,7/6/2021,4.3,19,0.47
NORTH ADAMS HARRIMAN AIRPORT,7/7/2021,8.3,15,0.01
NORTH ADAMS HARRIMAN AIRPORT,7/8/2021,4,27,1.28
NORTH ADAMS HARRIMAN AIRPORT,7/9/2021,4.1,14,1.63
NORTH ADAMS HARRIMAN AIRPORT,7/10/2021,2.3,14,0
NORTH ADAMS HARRIMAN AIRPORT,7/11/2021,8.7,12,0.46
NORTH ADAMS HARRIMAN AIRPORT,7/12/2021,8.9,21,0.94
NORTH ADAMS HARRIMAN AIRPORT,7/13/2021,4.1,20,0.18
NORTH ADAMS HARRIMAN AIRPORT,7/14/2021,1.4,24,0.44
NORTH ADAMS HARRIMAN AIRPORT,7/15/2021,4.2,12,0
NORTH ADAMS HARRIMAN AIRPORT,7/16/2021,4.1,24,0
NORTH ADAMS HARRIMAN AIRPORT,7/17/2021,7.3,24,0.88
NORTH ADAMS HARRIMAN AIRPORT,7/18/2021,3,18,0.9
NORTH ADAMS HARRIMAN AIRPORT,7/19/2021,2.8,13,0.2
NORTH ADAMS HARRIMAN AIRPORT,7/20/2021,5,29,0.81
NORTH ADAMS HARRIMAN AIRPORT,7/21/2021,2.7,21,0.02
NORTH ADAMS HARRIMAN AIRPORT,7/22/2021,2.2,24,0.06
NORTH ADAMS HARRIMAN AIRPORT,7/23/2021,2.2,16,0
NORTH ADAMS HARRIMAN AIRPORT,7/24/2021,4.5,13,0
NORTH ADAMS HARRIMAN AIRPORT,7/25/2021,3,19,0.37
NORTH ADAMS HARRIMAN AIRPORT,7/26/2021,1.4,18,0
NORTH ADAMS HARRIMAN AIRPORT,7/27/2021,3.4,18,0.61
NORTH ADAMS HARRIMAN AIRPORT,7/28/2021,5,18,0
NORTH ADAMS HARRIMAN AIRPORT,7/29/2021,6.7,31,0.69
NORTH ADAMS HARRIMAN AIRPORT,7/30/2021,3,28,0.03
NORTH ADAMS HARRIMAN AIRPORT,7/31/2021,4.8,19,0
NORTH ADAMS HARRIMAN AIRPORT,8/1/2021,4.6,22,0.01
NORTH ADAMS HARRIMAN AIRPORT,8/2/2021,1.4,19,0
NORTH ADAMS HARRIMAN AIRPORT,8/3/2021,3,11,0
NORTH ADAMS HARRIMAN AIRPORT,8/4/2021,0.8,14,0
